1002636059	20210905	202109	2021	2021.6712											CAN	CANADA	CAN								0	036	036	03	1	4.0	2	1	2	0.74626865671642	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20210905131500	https://www.thereminder.ca/the-mix/a-lifetime-issue-saskatoon-mothers-creating-preschool-for-immunocompromised-kids-4306601
1002636060	20210905	202109	2021	2021.6712											CAN	CANADA	CAN								0	046	046	04	1	7.0	4	1	4	0.74626865671642	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20210905131500	https://www.thereminder.ca/the-mix/a-lifetime-issue-saskatoon-mothers-creating-preschool-for-immunocompromised-kids-4306601
1002636061	20210905	202109	2021	2021.6712											CVL	CITIZEN						CVL			0	040	040	04	1	1.0	6	1	6	-0.71090047393365	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20210905131500	https://www.politico.com/states/florida/story/2021/09/03/gop-megadonor-gives-desantis-a-pass-on-immigration-and-tons-of-cash-1390714
1002636062	20210905	202109	2021	2021.6712											EDU	SCHOOL						EDU			1	012	012	01	1	-0.4	1	1	1	0.41208791208791	0								3	Grand Junction, Colorado, United States	US	USCO		39.0639	-108.551	204662	3	Grand Junction, Colorado, United States	US	USCO		39.0639	-108.551	204662	20210905131500	https://www.gjsentinel.com/opinion/columns/isnt-it-about-time/article_9ce1b048-0cf7-11ec-8a66-c78958aceb5e.html
1002636063	20210905	202109	2021	2021.6712											EDU	SCHOOL						EDU			1	030	030	03	1	4.0	6	1	6	-1.89798339264531	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20210905131500	https://www.news.com.au/world/coronavirus/global/this-is-our-life-from-now-on-top-israel-doctor-warns-population-to-get-ready-for-fourth-vaccine-shot/news-story/1d09d6eb71caa387fa48f802efd011d9
1002636064	20210905	202109	2021	2021.6712											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	6	1	6	-1.89798339264531	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20210905131500	https://www.news.com.au/world/coronavirus/global/this-is-our-life-from-now-on-top-israel-doctor-warns-population-to-get-ready-for-fourth-vaccine-shot/news-story/1d09d6eb71caa387fa48f802efd011d9
1002636065	20210905	202109	2021	2021.6712											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	3	1	3	-0.44943820224719	0								5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	5	Nottinghamshire, Nottinghamshire, United Kingdom	UK	UKJ9	40126	53.1667	-1	-2604470	20210905131500	https://www.nottinghampost.com/news/warning-top-scientist-possible-autumn-5874047
1002636066	20210905	202109	2021	2021.6712											EDU	SCHOOL						EDU			0	046	046	04	1	7.0	6	1	6	0.74626865671642	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20210905131500	https://www.thereminder.ca/the-mix/a-lifetime-issue-saskatoon-mothers-creating-preschool-for-immunocompromised-kids-4306601
1002636067	20210905	202109	2021	2021.6712											EDU	STUDENT						EDU			1	051	051	05	1	3.4	1	1	1	0.41208791208791	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20210905131500	https://www.gjsentinel.com/opinion/columns/isnt-it-about-time/article_9ce1b048-0cf7-11ec-8a66-c78958aceb5e.html
1002636068	20210905	202109	2021	2021.6712											EDU	UNIVERSITY						EDU			0	140	140	14	3	-6.5	10	1	10	-10.2739726027397	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20210905131500	https://www.globaltimes.cn/page/202109/1233334.shtml
1002636069	20210905	202109	2021	2021.6712											EUR	EUROPE	EUR								1	042	042	04	1	1.9	40	10	40	-4.91996817820207	0								4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	20210905131500	https://www.irvinetimes.com/news/national/19559990.children-arrive-dover-english-channel-crossings-resume/
