1003237081	20210909	202109	2021	2021.6822	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-2.95081967213115	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20210909080000	https://www.cnsnews.com/index.php/article/national/megan-williams/six-states-look-introduce-anti-abortion-bills-similar-texas
1003237082	20210909	202109	2021	2021.6822	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	-2.95081967213115	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20210909080000	https://www.cnsnews.com/index.php/article/national/megan-williams/six-states-look-introduce-anti-abortion-bills-similar-texas
1003237083	20210909	202109	2021	2021.6822	BUSGOV	CORPORATION						BUS	GOV		EGY	CAIRO	EGY								0	040	040	04	1	1.0	10	1	10	2.68199233716475	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20210909080000	https://apnews.com/press-release/business-wire/middle-east-africa-business-egypt-cairo-705ac8d8fed1421e8987e993ceb4e4dd
1003237084	20210909	202109	2021	2021.6822	CAN	VANCOUVER	CAN																		0	110	110	11	3	-2.0	2	1	2	0.48038430744595	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20210909080000	https://thetyee.ca/Culture/2021/09/09/Everything-Awful-Make-Art/
1003237085	20210909	202109	2021	2021.6822	CANGOV	CANADA	CAN					GOV			CANGOV	CANADA	CAN					GOV			1	020	020	02	1	3.0	2	1	2	-7.43801652892562	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20210909080000	https://www.rnz.co.nz/news/world/451143/canada-pm-trudeau-accuses-main-rival-of-favouring-abortion-curbs-gun-owners
1003237086	20210909	202109	2021	2021.6822	CANGOV	CANADA	CAN					GOV			GOV	GOVERNOR GENERAL						GOV			1	020	020	02	1	3.0	8	1	8	-7.43801652892562	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20210909080000	https://www.rnz.co.nz/news/world/451143/canada-pm-trudeau-accuses-main-rival-of-favouring-abortion-curbs-gun-owners
1003237087	20210909	202109	2021	2021.6822	CHE	GENEVA	CHE								CVL	POPULATION						CVL			1	020	020	02	1	3.0	10	1	10	0	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20210909080000	https://menafn.com/1102766501/WHO-calls-for-extension-of-moratorium-on-Covid-booster-doses&source=28
1003237088	20210909	202109	2021	2021.6822	CHN	CHINA	CHN																		0	020	020	02	1	3.0	8	1	8	-1.96078431372549	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	0								4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	20210909080000	https://www.nytimes.com/2021/09/09/world/asia/china-li-guangman.html
1003237089	20210909	202109	2021	2021.6822	CHN	CHINA	CHN																		0	030	030	03	1	4.0	2	1	2	-1.25646711012565	1	Afghanistan	AF	AF		33	66	AF	0								1	China	CH	CH		35	105	CH	20210909080000	https://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1905753.shtml
1003237090	20210909	202109	2021	2021.6822	CHN	CHINA	CHN																		0	070	070	07	2	7.0	2	1	2	-1.96078431372549	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	0								4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	20210909080000	https://www.nytimes.com/2021/09/09/world/asia/china-li-guangman.html
1003237091	20210909	202109	2021	2021.6822	CHN	CHINA	CHN																		0	111	111	11	3	-2.0	6	1	6	-1.96078431372549	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	0								4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	20210909080000	https://www.nytimes.com/2021/09/09/world/asia/china-li-guangman.html
1003237092	20210909	202109	2021	2021.6822	CHN	BEIJING	CHN								AFG	AFGHANISTAN	AFG								1	033	033	03	1	5.2	12	1	8	2.07852193995381	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Wakhan Corridor, Badakhshan, Afghanistan	AF	AF01	3456	37.1422	73.0667	-3395690	4	Wakhan Corridor, Badakhshan, Afghanistan	AF	AF01	3456	37.1422	73.0667	-3395690	20210909080000	https://zeenews.india.com/world/china-endorses-islamic-emirate-of-taliban-announces-usd-31-million-aid-to-afghanistan-2392473.html
1003237093	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								AFG	AFGHANISTAN	AFG								0	070	070	07	2	7.0	2	1	2	-1.25646711012565	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20210909080000	https://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1905753.shtml
1003237094	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								AFGGOV	AFGHANISTAN	AFG					GOV			1	043	043	04	1	2.8	2	1	2	-1.25646711012565	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210909080000	https://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1905753.shtml
1003237095	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								BHR	BAHRAIN	BHR								1	110	110	11	3	-2.0	6	1	6	-3.31632653061225	1	China	CH	CH		35	105	CH	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20210909080000	http://www.china.org.cn/china/Off_the_Wire/2021-09/09/content_77742984.htm
1003237096	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								BHR	BAHRAIN	BHR								1	110	110	11	3	-2.0	2	1	2	-3.31632653061225	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20210909080000	http://www.china.org.cn/china/Off_the_Wire/2021-09/09/content_77742984.htm
1003237097	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								BHR	BAHRAIN	BHR								1	110	110	11	3	-2.0	2	1	2	-3.31632653061225	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20210909080000	http://www.china.org.cn/china/Off_the_Wire/2021-09/09/content_77742984.htm
1003237098	20210909	202109	2021	2021.6822	CHN	CHINESE	CHN								BUS	COMPANIES						BUS			0	170	170	17	4	-7.0	4	1	4	-1.96078431372549	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20210909080000	https://www.nytimes.com/2021/09/09/world/asia/china-li-guangman.html
1003237099	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	-3.03413400758534	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20210909080000	https://www.cnsnews.com/index.php/article/international/patrick-goodenough/un-we-cant-postpone-climate-conference-again-due
1003237100	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	-3.03413400758534	1	China	CH	CH		35	105	CH	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	1	China	CH	CH		35	105	CH	20210909080000	https://www.cnsnews.com/index.php/article/international/patrick-goodenough/un-we-cant-postpone-climate-conference-again-due
1003237101	20210909	202109	2021	2021.6822	CHN	BEIJING	CHN								GOV	FOREIGN MINIST						GOV			1	043	043	04	1	2.8	6	1	6	-1.25646711012565	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210909080000	https://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1905753.shtml
1003237102	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	043	043	04	1	2.8	1	1	1	-3.03413400758534	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20210909080000	https://www.cnsnews.com/index.php/article/international/patrick-goodenough/un-we-cant-postpone-climate-conference-again-due
1003237103	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	043	043	04	1	2.8	2	1	2	-3.03413400758534	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	1	China	CH	CH		35	105	CH	20210909080000	https://www.cnsnews.com/index.php/article/international/patrick-goodenough/un-we-cant-postpone-climate-conference-again-due
1003237104	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	046	046	04	1	7.0	1	1	1	-3.03413400758534	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20210909080000	https://www.cnsnews.com/index.php/article/international/patrick-goodenough/un-we-cant-postpone-climate-conference-again-due
1003237105	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	046	046	04	1	7.0	1	1	1	-3.03413400758534	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	20210909080000	https://www.cnsnews.com/index.php/article/international/patrick-goodenough/un-we-cant-postpone-climate-conference-again-due
1003237106	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								JPN	JAPAN	JPN								0	046	046	04	1	7.0	3	1	3	-3.03413400758534	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	1	South Korea	KS	KS		37	127.5	KS	20210909080000	https://www.cnsnews.com/index.php/article/international/patrick-goodenough/un-we-cant-postpone-climate-conference-again-due
1003237107	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	046	046	04	1	7.0	1	1	1	-3.03413400758534	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20210909080000	https://www.cnsnews.com/index.php/article/international/patrick-goodenough/un-we-cant-postpone-climate-conference-again-due
1003237108	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	046	046	04	1	7.0	1	1	1	-3.03413400758534	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	1	South Korea	KS	KS		37	127.5	KS	20210909080000	https://www.cnsnews.com/index.php/article/international/patrick-goodenough/un-we-cant-postpone-climate-conference-again-due
1003237109	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	046	046	04	1	7.0	3	1	3	-3.03413400758534	1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20210909080000	https://www.cnsnews.com/index.php/article/international/patrick-goodenough/un-we-cant-postpone-climate-conference-again-due
1003237110	20210909	202109	2021	2021.6822	CHN	CHINA	CHN								MOS	ISLAMIC				MOS					1	051	051	05	1	3.4	10	1	10	2.07852193995381	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20210909080000	https://zeenews.india.com/world/china-endorses-islamic-emirate-of-taliban-announces-usd-31-million-aid-to-afghanistan-2392473.html
1003237111	20210909	202109	2021	2021.6822	CHN	CHINESE	CHN								TKM	TURKMENISTAN	TKM								0	042	042	04	1	1.9	1	1	1	-1.25646711012565	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Turkmenistan	TX	TX		40	60	TX	1	Turkmenistan	TX	TX		40	60	TX	20210909080000	https://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1905753.shtml
1003237112	20210909	202109	2021	2021.6822	CHN	CHINESE	CHN								TKM	TURKMENISTAN	TKM								0	042	042	04	1	1.9	1	1	1	-1.25646711012565	1	China	CH	CH		35	105	CH	1	Turkmenistan	TX	TX		40	60	TX	1	Turkmenistan	TX	TX		40	60	TX	20210909080000	https://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1905753.shtml
1003237113	20210909	202109	2021	2021.6822	CHNGOV	CHINESE	CHN					GOV													1	110	110	11	3	-2.0	3	1	3	0	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20210909080000	https://www.scmp.com/tech/big-tech/article/3148128/china-said-suspend-approval-new-online-games-heating-beijings
1003237114	20210909	202109	2021	2021.6822	CHNGOV	CHINESE	CHN					GOV			BUS	COMPANIES						BUS			0	170	170	17	4	-7.0	6	1	6	-1.96078431372549	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20210909080000	https://www.nytimes.com/2021/09/09/world/asia/china-li-guangman.html
1003237115	20210909	202109	2021	2021.6822	CHR	CHRISTIAN				CHR															1	010	010	01	1	0.0	10	1	10	-3.03030303030303	0								0								0								20210909080000	https://ewn.co.za/2021/09/09/christiana-hospital-fire-under-investigation
1003237116	20210909	202109	2021	2021.6822	COP	TROOPER						COP													1	042	042	04	1	1.9	5	1	5	-2.14961306964747	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20210909080000	https://thebrunswicknews.com/life/childhood-cancer-awareness-month-continues-despite-pandemic/article_bf6acc20-2055-5956-9330-20e0da705f8a.html
1003237117	20210909	202109	2021	2021.6822	COP	POLICE						COP													1	043	043	04	1	2.8	5	1	5	-0.96153846153846	3	Lakeland Police Department, Florida, United States	US	USFL	FL105	28.062	-81.9522	2333528	0								3	Lakeland Police Department, Florida, United States	US	USFL		28.062	-81.9522	2333528	20210909080000	https://www.cnsnews.com/index.php/blog/craig-bannister/police-officer-leaves-nypd-florida-i-used-have-tell-people-i-was-bartender
1003237118	20210909	202109	2021	2021.6822	COP	TROOPER						COP													1	051	051	05	1	3.4	5	1	5	-2.14961306964747	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20210909080000	https://thebrunswicknews.com/life/childhood-cancer-awareness-month-continues-despite-pandemic/article_bf6acc20-2055-5956-9330-20e0da705f8a.html
1003237119	20210909	202109	2021	2021.6822	COP	POLICE OFFICER						COP													1	138	138	13	3	-7.0	20	1	10	-6.61157024793389	0								0								0								20210909080000	https://www.herefordtimes.com/news/19568733.treatment-ordered-man-attacked-hereford-police-officers/
1003237120	20210909	202109	2021	2021.6822	COP	DEPUTIES						COP													0	180	180	18	4	-9.0	10	1	10	-8.93371757925072	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20210909080000	https://dnews.com/local/public-records/article_c1c6d1b3-9ef1-56a4-a10f-080d91eafe6b.html
1003237121	20210909	202109	2021	2021.6822	COP	POLICE						COP			CRM	GANG						CRM			0	012	012	01	1	-0.4	5	1	5	-4.97685185185185	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	3	Sonoma, California, United States	US	USCA	CA097	38.2919	-122.458	277617	20210909080000	https://www.pressdemocrat.com/article/opinion/thursdays-letters-to-the-editor-464/
1003237122	20210909	202109	2021	2021.6822	COP	POLICE						COP			GOVCOP	INSPECTOR GENERAL						GOV	COP		1	040	040	04	1	1.0	2	1	2	-4.24328147100424	1	Tanzania	TZ	TZ		-6	35	TZ	4	Kacyiru, Kigali, Rwanda	RW	RW12	21996	-1.9342	30.0827	-2180544	4	Kacyiru, Kigali, Rwanda	RW	RW12	21996	-1.9342	30.0827	-2180544	20210909080000	http://www.rnanews.com/rwanda-tanzania-police-forces-hold-bilateral-meeting/
1003237123	20210909	202109	2021	2021.6822	COP	POLICE						COP			GOVCOP	INSPECTOR GENERAL						GOV	COP		1	046	046	04	1	7.0	2	1	2	-4.24328147100424	4	Kacyiru, Kigali, Rwanda	RW	RW12	21996	-1.9342	30.0827	-2180544	4	Kacyiru, Kigali, Rwanda	RW	RW12	21996	-1.9342	30.0827	-2180544	4	Kacyiru, Kigali, Rwanda	RW	RW12	21996	-1.9342	30.0827	-2180544	20210909080000	http://www.rnanews.com/rwanda-tanzania-police-forces-hold-bilateral-meeting/
1003237124	20210909	202109	2021	2021.6822	COP	PRISON						COP			PSE	WEST BANK	PSE								1	051	051	05	1	3.4	2	1	2	-9.88142292490117	4	Gilboa, Ha?afon, Israel	IS	IS03	18314	32.5472	35.3583	-779892	4	Ramallah, West Bank (general), West Bank	WE	WE00	68767	31.9026	35.1955	-795956	4	Gilboa, Ha?afon, Israel	IS	IS03	18314	32.5472	35.3583	-779892	20210909080000	https://themedialine.org/headlines/palestinians-riot-in-west-bank-in-support-of-escaped-prisoners/
1003237125	20210909	202109	2021	2021.6822	COP	DETECTIVE						COP			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	-4.48318804483188	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20210909080000	https://www.fox5ny.com/news/one-murder-from-sept-11-2001-remains-unsolved-20-years-later
1003237126	20210909	202109	2021	2021.6822	COP	DETECTIVE						COP			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-4.48318804483188	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20210909080000	https://www.fox5ny.com/news/one-murder-from-sept-11-2001-remains-unsolved-20-years-later
1003237127	20210909	202109	2021	2021.6822	COP	DETECTIVE						COP			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-4.48318804483188	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20210909080000	https://www.fox5ny.com/news/one-murder-from-sept-11-2001-remains-unsolved-20-years-later
1003237128	20210909	202109	2021	2021.6822	CRM	PIRATE						CRM													1	012	012	01	1	-0.4	1	1	1	-3.58126721763085	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20210909080000	https://menafn.com/1102766497/Pirate-attack-Kin-of-kidnapped-Indian-sailor-in-distress-prays-for-safe-return&source=19
1003237129	20210909	202109	2021	2021.6822	CRM	PIRATE						CRM													1	012	012	01	1	-0.4	1	1	1	-3.58126721763085	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								1	Gabon	GB	GB		-1	11.75	GB	20210909080000	https://menafn.com/1102766497/Pirate-attack-Kin-of-kidnapped-Indian-sailor-in-distress-prays-for-safe-return&source=19
1003237130	20210909	202109	2021	2021.6822	CRM	PIRATE						CRM													1	012	012	01	1	-0.4	3	1	3	-3.58126721763085	1	Gabon	GB	GB		-1	11.75	GB	0								1	Gabon	GB	GB		-1	11.75	GB	20210909080000	https://menafn.com/1102766497/Pirate-attack-Kin-of-kidnapped-Indian-sailor-in-distress-prays-for-safe-return&source=19
1003237131	20210909	202109	2021	2021.6822	CRM	THIEF						CRM													1	172	172	17	4	-5.0	10	1	10	-4.18994413407821	0								0								0								20210909080000	https://www.thecabin.net/news/police-beat-9-9-21/article_6e6c5c3b-c671-57ef-8312-64a680d09079.html
1003237132	20210909	202109	2021	2021.6822	CRM	PIRATE						CRM													0	193	193	19	4	-10.0	3	1	3	-3.58126721763085	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20210909080000	https://menafn.com/1102766497/Pirate-attack-Kin-of-kidnapped-Indian-sailor-in-distress-prays-for-safe-return&source=19
1003237133	20210909	202109	2021	2021.6822	CRM	PIRATE						CRM													0	193	193	19	4	-10.0	6	1	6	-3.58126721763085	1	Gabon	GB	GB		-1	11.75	GB	0								1	Gabon	GB	GB		-1	11.75	GB	20210909080000	https://menafn.com/1102766497/Pirate-attack-Kin-of-kidnapped-Indian-sailor-in-distress-prays-for-safe-return&source=19
1003237134	20210909	202109	2021	2021.6822	CRM	ILLEGAL IMMIGRANT						CRM			BEL	BRUSSELS	BEL								1	112	112	11	3	-2.0	3	1	3	-4.23728813559322	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20210909080000	https://athens-times.com/eu-frontex/
1003237135	20210909	202109	2021	2021.6822	CRM	CRIMINAL						CRM			COP	POLICE						COP			1	013	013	01	1	0.4	10	1	10	-4.18994413407821	0								0								0								20210909080000	https://www.thecabin.net/news/police-beat-9-9-21/article_6e6c5c3b-c671-57ef-8312-64a680d09079.html
1003237136	20210909	202109	2021	2021.6822	CRM	PIRATE						CRM			GAB	GABON	GAB								0	193	193	19	4	-10.0	1	1	1	-3.58126721763085	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20210909080000	https://menafn.com/1102766497/Pirate-attack-Kin-of-kidnapped-Indian-sailor-in-distress-prays-for-safe-return&source=19
1003237137	20210909	202109	2021	2021.6822	CRM	PIRATE						CRM			GAB	GABON	GAB								0	193	193	19	4	-10.0	3	1	3	-3.58126721763085	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	1	Gabon	GB	GB		-1	11.75	GB	1	Gabon	GB	GB		-1	11.75	GB	20210909080000	https://menafn.com/1102766497/Pirate-attack-Kin-of-kidnapped-Indian-sailor-in-distress-prays-for-safe-return&source=19
1003237138	20210909	202109	2021	2021.6822	CRM	PIRATE						CRM			GAB	GABON	GAB								0	193	193	19	4	-10.0	2	1	2	-3.58126721763085	1	Gabon	GB	GB		-1	11.75	GB	1	Gabon	GB	GB		-1	11.75	GB	1	Gabon	GB	GB		-1	11.75	GB	20210909080000	https://menafn.com/1102766497/Pirate-attack-Kin-of-kidnapped-Indian-sailor-in-distress-prays-for-safe-return&source=19
1003237139	20210909	202109	2021	2021.6822	CRM	CRIMINAL						CRM			GOV	STATE ATTORNEY GENERAL						GOV			0	100	100	10	3	-5.0	5	1	5	-4.97685185185185	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20210909080000	https://pressofatlanticcity.com/opinion/columnists/we-dont-know-if-the-supreme-court-is-ready-to-overturn-roe-by-noah-feldman/article_b2af3a97-7b33-5a38-94fe-56890f40db3e.html
1003237140	20210909	202109	2021	2021.6822	CRMJUD	CRIMINAL						CRM	JUD		GOV	GOVERNMENT						GOV			0	1821	182	18	4	-9.0	5	1	5	-2.43243243243244	0								0								0								20210909080000	https://www.herefordtimes.com/news/19568734.hereford-woman-tells-raped-teenager/
1003237141	20210909	202109	2021	2021.6822	CVL	TOURIST						CVL													1	010	010	01	1	0.0	2	1	2	1.78571428571428	4	Guimaras Strait, Philippines (general), Philippines	RP	RP00	24250	10.645	122.811	-2426957	0								4	Guimaras Strait, Philippines (general), Philippines	RP	RP00	24250	10.645	122.811	-2426957	20210909080000	https://news.visayandailystar.com/bucking-pandemic-resort-reopens/
1003237142	20210909	202109	2021	2021.6822	CVL	POPULATION						CVL													0	010	010	01	1	0.0	10	1	10	2.11360634081902	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20210909080000	https://en.globes.co.il/en/article-israels-tech-value-based-on-20000-talented-employees-study-1001384225
1003237143	20210909	202109	2021	2021.6822	CVL	SCIENTIST						CVL													1	012	012	01	1	-0.4	6	1	6	-1.35135135135135	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20210909080000	https://www.japantimes.co.jp/news/2021/09/09/world/science-health-world/north-pole-climate-change/
1003237144	20210909	202109	2021	2021.6822	CVL	NEIGHBORHOOD						CVL													0	013	013	01	1	0.4	10	1	10	-4.48318804483188	3	Decatur, New York, United States	US	USNY	NY077	42.6442	-74.7252	948156	0								3	Decatur, New York, United States	US	USNY	NY077	42.6442	-74.7252	948156	20210909080000	https://www.fox5ny.com/news/one-murder-from-sept-11-2001-remains-unsolved-20-years-later
1003237145	20210909	202109	2021	2021.6822	CVL	COMMUNITY						CVL													0	023	023	02	1	3.4	16	1	16	-3.50079756779326	3	Atlantic County, New Jersey, United States	US	USNJ	NJ001	39.4668	-74.6663	882270	0								3	Atlantic County, New Jersey, United States	US	USNJ		39.4668	-74.6663	882270	20210909080000	https://pressofatlanticcity.com/opinion/editorial/bungled-nj-federal-attempt-to-protect-and-help-tenants-hurts-them-and-landlords/article_c35b5600-0f47-11ec-a5a5-bb141a452622.html
