1002428963	20210903	202109	2021	2021.6658											AFG	AFGHANISTAN	AFG								0	0874	087	08	2	10.0	2	1	2	-0.94228504122497	0								3	Shanksville, Pennsylvania, United States	US	USPA	PA111	40.0179	-78.9072	1187353	1	Afghanistan	AF	AF		33	66	AF	20210903174500	http://thefutoncritic.com/news/2021/09/02/cbs-news-and-stations-will-deliver-in-depth-coverage-to-mark-the-20th-anniversary-of-sept-11-2001-819411/20210902cbs02/
1002428964	20210903	202109	2021	2021.6658											AFG	KABUL	AFG								0	0874	087	08	2	10.0	3	1	3	-3.13935681470138	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20210903174500	https://www.statesman.com/story/news/politics/2021/08/31/afghanistan-biden-says-war-over-he-defends-evacuation-operation/5661824001/
1002428965	20210903	202109	2021	2021.6658											AFG	AFGHANISTAN	AFG								1	0874	087	08	2	10.0	4	1	4	-2.87539936102237	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20210903174500	https://news-expressky.com/news/mcconnell-talks-covid-19-vaccines-afghanistan-withdrawal-during-recent-visit/article_89790802-0c8f-11ec-af7b-df1c54209aae.html
1002428966	20210903	202109	2021	2021.6658											AFGCVL	AFGHAN	AFG					CVL			0	014	014	01	1	0.0	3	1	3	-3.78521126760564	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20210903174500	https://www.huffingtonpost.co.uk/entry/afghanistan-refugee-programme-funding-government_uk_613223e1e4b04778c0041724
1002428967	20210903	202109	2021	2021.6658											AFGGOV	HAMID KARZAI	AFG					GOV			1	111	111	11	3	-2.0	10	1	10	-6.963249516441	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210903174500	https://www.washingtonexaminer.com/opinion/no-gold-coffins-only-purple-hearts-for-u-s-military-killed-at-kabul
1002428968	20210903	202109	2021	2021.6658											AFGINSTAL	TALIBAN	AFG	TAL				INS			0	057	057	05	1	8.0	10	1	10	-5.27859237536657	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20210903174500	https://morningstaronline.co.uk/article/f/afghanistan-do-we-really-need-to-listen-the-humvee-salesmen
1002428969	20210903	202109	2021	2021.6658											AGR	FARMER						AGR			0	036	036	03	1	4.0	10	1	10	-3.95569620253165	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20210903174500	https://www.agdaily.com/crops/no-government-isnt-paying-farmers-destroy-crops/
1002428970	20210903	202109	2021	2021.6658											ARE	ABU DHABI	ARE								1	042	042	04	1	1.9	10	1	10	0.2262443438914	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20210903174500	https://www.msn.com/en-us/money/other/abu-dhabi-drops-quarantine-requirement-for-fully-vaccinated-travelers/ar-AAO4xVM
1002428971	20210903	202109	2021	2021.6658											AUT	AUSTRIAN	AUT								1	040	040	04	1	1.0	2	1	2	2.24215246636772	0								1	Austria	AU	AU		47.333333	13.333333	AU	3	Metropolitan Museum Of Art, New York, United States	US	USNY		40.7795	-73.9629	957042	20210903174500	https://news.artnet.com/news-pro/met-museum-director-max-hollein-interview-2005266
1002428972	20210903	202109	2021	2021.6658											BUS	AUTOMAKER						BUS			1	014	014	01	1	0.0	2	1	2	0.631911532385468	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20210903174500	https://www.techtimes.com/articles/264955/20210903/tesla-ceo-elon-musk-hints-2023-launch-25k-ev-steering.htm
1002428973	20210903	202109	2021	2021.6658											BUS	AUTOMAKER						BUS			1	014	014	01	1	0.0	6	1	6	0.631911532385468	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20210903174500	https://www.techtimes.com/articles/264955/20210903/tesla-ceo-elon-musk-hints-2023-launch-25k-ev-steering.htm
1002428974	20210903	202109	2021	2021.6658											BUS	BANK						BUS			1	033	033	03	1	5.2	10	1	10	1.31004366812227	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20210903174500	https://arynews.tv/export-growth-needed-to-achieve-development-goals-pm-imran-khan/
1002428975	20210903	202109	2021	2021.6658											BUS	BANK						BUS			1	040	040	04	1	1.0	5	1	5	-3.16455696202531	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20210903174500	https://www.equitybulls.com/admin/news2006/news_det.asp?id=298053
1002428976	20210903	202109	2021	2021.6658											BUS	INVESTOR						BUS			0	051	051	05	1	3.4	10	1	10	-0.12919896640827	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20210903174500	https://www.marketwatch.com/articles/bitcoin-cryptocurrency-gains-why-the-rally-51630689985
1002428977	20210903	202109	2021	2021.6658											BUS	SERVER						BUS			1	100	100	10	3	-5.0	1	1	1	-0.88691796008869	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Stephenville, Texas, United States	US	USTX	TX143	32.2207	-98.2023	1347894	20210903174500	https://www.marketwatch.com/story/people-just-arent-applying-why-the-restaurant-industry-created-no-new-jobs-last-month-11630689756
1002428978	20210903	202109	2021	2021.6658											BUS	BUSINESS						BUS			1	192	192	19	4	-9.5	7	1	7	8.09968847352025	0								3	City Of Williston, North Dakota, United States	US	USND		48.1622	-103.631	1036335	3	City Of Williston, North Dakota, United States	US	USND		48.1622	-103.631	1036335	20210903174500	https://www.willistonherald.com/news/williston/north-dakota-small-business-development-centers-names-olson-as-2021-state-star/article_6b32e14e-0cc9-11ec-82ee-2bdec3b7c600.html
1002428979	20210903	202109	2021	2021.6658											BUS	BUSINESS						BUS			1	192	192	19	4	-9.5	1	1	1	8.09968847352025	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20210903174500	https://www.willistonherald.com/news/williston/north-dakota-small-business-development-centers-names-olson-as-2021-state-star/article_6b32e14e-0cc9-11ec-82ee-2bdec3b7c600.html
1002428980	20210903	202109	2021	2021.6658											CAN	CANADIAN	CAN								0	020	020	02	1	3.0	2	1	2	-2.49653259361998	0								4	Panjwai, Kandahar, Afghanistan	AF	AF23	99882	31.0729	65.158	10537227	4	Panjwai, Kandahar, Afghanistan	AF	AF23	99882	31.0729	65.158	10537227	20210903174500	https://panow.com/2021/09/03/local-veterans-react-to-the-end-of-the-20-year-war-in-afghanistan/
1002428981	20210903	202109	2021	2021.6658											CAN	ONTARIO	CAN								1	114	114	11	3	-2.0	5	1	5	0.390625	0								0								0								20210903174500	https://www.saultstar.com/news/is-this-thing-on-audio-issues-still-plague-mattawa-council
1002428982	20210903	202109	2021	2021.6658											CAN	CANADA	CAN								1	173	173	17	4	-5.0	4	1	4	-4.43458980044345	0								1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20210903174500	https://www.chardandilminsternews.co.uk/news/chard_news/19557878.ann-hooper-jailed-benefit-fraud-involving-sons/
